Price,Adj Close,Close,High,Low,Open,Volume
Ticker,USDISK=X,USDISK=X,USDISK=X,USDISK=X,USDISK=X,USDISK=X
Date,,,,,,
2021-12-29 00:00:00+00:00,130.3000030517578,130.3000030517578,130.44000244140625,129.3699951171875,130.10000610351562,0
2021-12-30 00:00:00+00:00,129.6199951171875,129.6199951171875,130.33999633789062,129.6199951171875,129.6199951171875,0
2021-12-31 00:00:00+00:00,130.07000732421875,130.07000732421875,130.27999877929688,129.41000366210938,130.05999755859375,0
2022-01-03 00:00:00+00:00,129.49000549316406,129.49000549316406,130.5,129.57000732421875,129.5800018310547,0
2022-01-04 00:00:00+00:00,130.3000030517578,130.3000030517578,130.97999572753906,130.07000732421875,130.3000030517578,0
2022-01-05 00:00:00+00:00,130.52000427246094,130.52000427246094,130.58999633789062,128.77000427246094,130.52000427246094,0
2022-01-06 00:00:00+00:00,129.49000549316406,129.49000549316406,129.7899932861328,128.97999572753906,129.49000549316406,0
2022-01-07 00:00:00+00:00,129.32000732421875,129.32000732421875,129.3699951171875,128.42999267578125,129.30999755859375,0
2022-01-10 00:00:00+00:00,128.5,128.5,129.22999572753906,128.41000366210938,128.44000244140625,0
2022-01-11 00:00:00+00:00,128.91000366210938,128.91000366210938,129.6300048828125,128.66000366210938,128.91000366210938,0
2022-01-12 00:00:00+00:00,129.0399932861328,129.0399932861328,129.14999389648438,128.30999755859375,129.02000427246094,0
2022-01-13 00:00:00+00:00,128.1999969482422,128.1999969482422,128.27999877929688,127.77999877929688,128.2100067138672,0
2022-01-14 00:00:00+00:00,128.17999267578125,128.17999267578125,128.35000610351562,127.9000015258789,128.19000244140625,0
2022-01-17 00:00:00+00:00,128.2899932861328,128.2899932861328,128.57000732421875,128.08999633789062,128.41000366210938,0
2022-01-18 00:00:00+00:00,128.1999969482422,128.1999969482422,128.44000244140625,127.80000305175781,128.1999969482422,0
2022-01-19 00:00:00+00:00,128.39999389648438,128.39999389648438,128.52000427246094,127.5,128.39999389648438,0
2022-01-20 00:00:00+00:00,127.69999694824219,127.69999694824219,128.10000610351562,127.41999816894531,127.69999694824219,0
2022-01-21 00:00:00+00:00,128.22999572753906,128.22999572753906,128.36000061035156,127.87999725341797,128.2100067138672,0
2022-01-24 00:00:00+00:00,128.05999755859375,128.05999755859375,128.72000122070312,128.08999633789062,128.17999267578125,0
2022-01-25 00:00:00+00:00,128.27999877929688,128.27999877929688,129.3000030517578,128.27999877929688,128.27999877929688,0
2022-01-26 00:00:00+00:00,128.69000244140625,128.69000244140625,128.94000244140625,128.52999877929688,128.69000244140625,0
2022-01-27 00:00:00+00:00,129.0500030517578,129.0500030517578,130.0800018310547,129.02999877929688,129.0500030517578,0
2022-01-28 00:00:00+00:00,129.4499969482422,129.4499969482422,129.7100067138672,128.38999938964844,129.44000244140625,0
2022-01-31 00:00:00+00:00,128.88999938964844,128.88999938964844,128.9199981689453,127.41000366210938,128.83999633789062,0
2022-02-01 00:00:00+00:00,127.41000366210938,127.41000366210938,127.5199966430664,126.95999908447266,127.41000366210938,0
2022-02-02 00:00:00+00:00,127.08999633789062,127.08999633789062,127.4000015258789,125.88999938964844,127.08999633789062,0
2022-02-03 00:00:00+00:00,126.25,126.25,126.5999984741211,124.23999786376953,126.23999786376953,0
2022-02-04 00:00:00+00:00,124.4000015258789,124.4000015258789,125.01000213623047,124.0,124.41000366210938,0
2022-02-07 00:00:00+00:00,124.5999984741211,124.5999984741211,125.31999969482422,124.52999877929688,124.58000183105469,0
2022-02-08 00:00:00+00:00,124.69000244140625,124.69000244140625,125.18000030517578,124.05000305175781,124.69000244140625,0
2022-02-09 00:00:00+00:00,124.20999908447266,124.20999908447266,124.44999694824219,123.63999938964844,124.22000122070312,0
2022-02-10 00:00:00+00:00,123.8499984741211,123.8499984741211,124.33999633789062,123.08000183105469,123.86000061035156,0
2022-02-11 00:00:00+00:00,123.94000244140625,123.94000244140625,124.41000366210938,123.9000015258789,123.95999908447266,0
2022-02-14 00:00:00+00:00,124.72000122070312,124.72000122070312,125.87999725341797,124.47000122070312,124.51000213623047,0
2022-02-15 00:00:00+00:00,125.30000305175781,125.30000305175781,125.33000183105469,123.73999786376953,125.30000305175781,0
2022-02-16 00:00:00+00:00,123.86000061035156,123.86000061035156,124.33999633789062,123.38999938964844,123.87000274658203,0
2022-02-17 00:00:00+00:00,124.19999694824219,124.19999694824219,124.55000305175781,123.97000122070312,124.22000122070312,0
2022-02-18 00:00:00+00:00,124.11000061035156,124.11000061035156,124.30999755859375,123.56999969482422,124.12999725341797,0
2022-02-21 00:00:00+00:00,124.3499984741211,124.3499984741211,124.70999908447266,123.56999969482422,124.30000305175781,0
2022-02-22 00:00:00+00:00,124.91999816894531,124.91999816894531,125.12999725341797,124.08000183105469,124.9000015258789,0
2022-02-23 00:00:00+00:00,124.33999633789062,124.33999633789062,124.58999633789062,124.0199966430664,124.33000183105469,0
2022-02-24 00:00:00+00:00,124.58000183105469,124.58000183105469,127.45999908447266,124.58999633789062,124.58999633789062,0
2022-02-25 00:00:00+00:00,126.41999816894531,126.41999816894531,126.80000305175781,124.80999755859375,126.41000366210938,0
2022-02-28 00:00:00+00:00,124.95999908447266,124.95999908447266,126.5199966430664,125.01000213623047,125.0199966430664,0
2022-03-01 00:00:00+00:00,126.13999938964844,126.13999938964844,127.80999755859375,125.94000244140625,126.13999938964844,0
2022-03-02 00:00:00+00:00,127.44000244140625,127.44000244140625,129.07000732421875,127.4000015258789,127.45999908447266,0
2022-03-03 00:00:00+00:00,128.57000732421875,128.57000732421875,129.5500030517578,128.5399932861328,128.57000732421875,0
2022-03-04 00:00:00+00:00,129.2899932861328,129.2899932861328,132.0800018310547,129.2899932861328,129.2899932861328,0
2022-03-07 00:00:00+00:00,131.4199981689453,131.4199981689453,134.6300048828125,131.86000061035156,132.10000610351562,0
2022-03-08 00:00:00+00:00,134.0800018310547,134.0800018310547,134.32000732421875,133.27000427246094,134.05999755859375,0
2022-03-09 00:00:00+00:00,133.39999389648438,133.39999389648438,133.39999389648438,130.6999969482422,133.3800048828125,0
2022-03-10 00:00:00+00:00,130.91000366210938,130.91000366210938,132.14999389648438,130.75999450683594,130.91000366210938,0
2022-03-11 00:00:00+00:00,131.8000030517578,131.8000030517578,132.44000244140625,131.0500030517578,131.8300018310547,0
2022-03-14 00:00:00+00:00,132.50999450683594,132.50999450683594,132.6199951171875,131.75999450683594,132.3300018310547,0
2022-03-15 00:00:00+00:00,132.2899932861328,132.2899932861328,132.35000610351562,131.25,132.27000427246094,0
2022-03-16 00:00:00+00:00,131.6199951171875,131.6199951171875,131.77999877929688,129.2899932861328,131.63999938964844,0
2022-03-17 00:00:00+00:00,128.97000122070312,128.97000122070312,129.00999450683594,128.10000610351562,128.94000244140625,0
2022-03-18 00:00:00+00:00,128.66000366210938,128.66000366210938,129.5500030517578,128.6199951171875,128.66000366210938,0
2022-03-21 00:00:00+00:00,128.66000366210938,128.66000366210938,129.0800018310547,128.4499969482422,128.74000549316406,0
2022-03-22 00:00:00+00:00,129.22999572753906,129.22999572753906,129.89999389648438,128.63999938964844,129.24000549316406,0
2022-03-23 00:00:00+00:00,128.72000122070312,128.72000122070312,128.92999267578125,128.1699981689453,128.72000122070312,0
2022-03-24 00:00:00+00:00,128.17999267578125,128.17999267578125,129.14999389648438,128.07000732421875,128.17999267578125,0
2022-03-25 00:00:00+00:00,128.8699951171875,128.8699951171875,129.5500030517578,128.35000610351562,128.8699951171875,0
2022-03-28 00:00:00+00:00,129.5500030517578,129.5500030517578,130.14999389648438,129.36000061035156,129.5500030517578,0
2022-03-29 00:00:00+00:00,129.41000366210938,129.41000366210938,129.67999267578125,126.75,129.4499969482422,0
2022-03-30 00:00:00+00:00,127.37000274658203,127.37000274658203,127.63999938964844,126.58999633789062,127.4000015258789,0
2022-03-31 00:00:00+00:00,126.93000030517578,126.93000030517578,127.80999755859375,126.66999816894531,126.94000244140625,0
2022-04-01 00:00:00+00:00,127.94999694824219,127.94999694824219,128.4499969482422,127.93000030517578,127.94000244140625,0
2022-04-04 00:00:00+00:00,128.27999877929688,128.27999877929688,129.02999877929688,127.91000366210938,128.25,0
2022-04-05 00:00:00+00:00,128.72000122070312,128.72000122070312,129.3000030517578,128.5800018310547,128.72000122070312,0
2022-04-06 00:00:00+00:00,128.8000030517578,128.8000030517578,129.42999267578125,128.58999633789062,128.82000732421875,0
2022-04-07 00:00:00+00:00,128.89999389648438,128.89999389648438,129.27999877929688,128.52999877929688,128.89999389648438,0
2022-04-08 00:00:00+00:00,129.11000061035156,129.11000061035156,129.27999877929688,128.0,129.10000610351562,0
2022-04-11 00:00:00+00:00,128.1300048828125,128.1300048828125,128.3300018310547,127.68000030517578,128.13999938964844,0
2022-04-12 00:00:00+00:00,128.02999877929688,128.02999877929688,128.33999633789062,127.76000213623047,128.0399932861328,0
2022-04-13 00:00:00+00:00,128.64999389648438,128.64999389648438,129.52000427246094,128.41000366210938,128.66000366210938,0
2022-04-14 00:00:00+00:00,128.55999755859375,128.55999755859375,130.19000244140625,128.25,128.55999755859375,0
2022-04-15 00:00:00+00:00,129.4499969482422,129.4499969482422,129.72000122070312,129.4199981689453,129.44000244140625,0
2022-04-18 00:00:00+00:00,129.52000427246094,129.52000427246094,129.8800048828125,129.50999450683594,129.52000427246094,0
2022-04-19 00:00:00+00:00,129.9199981689453,129.9199981689453,130.1699981689453,128.69000244140625,129.94000244140625,0
2022-04-20 00:00:00+00:00,128.85000610351562,128.85000610351562,128.9600067138672,127.62000274658203,128.83999633789062,0
2022-04-21 00:00:00+00:00,127.80999755859375,127.80999755859375,128.11000061035156,126.81999969482422,127.83000183105469,0
2022-04-22 00:00:00+00:00,127.98999786376953,127.98999786376953,129.4600067138672,127.80000305175781,127.98999786376953,0
2022-04-25 00:00:00+00:00,128.4600067138672,128.4600067138672,129.6199951171875,128.4600067138672,128.47000122070312,0
2022-04-26 00:00:00+00:00,129.07000732421875,129.07000732421875,129.61000061035156,128.77000427246094,129.0800018310547,0
2022-04-27 00:00:00+00:00,129.74000549316406,129.74000549316406,131.1300048828125,129.61000061035156,129.72999572753906,0
2022-04-28 00:00:00+00:00,130.25,130.25,131.25999450683594,130.25,130.25,0
2022-04-29 00:00:00+00:00,130.9199981689453,130.9199981689453,130.91000366210938,129.8000030517578,130.8800048828125,0
2022-05-02 00:00:00+00:00,130.49000549316406,130.49000549316406,130.8000030517578,129.9199981689453,130.47000122070312,0
2022-05-03 00:00:00+00:00,130.07000732421875,130.07000732421875,130.75999450683594,129.8000030517578,130.0399932861328,0
2022-05-04 00:00:00+00:00,130.6300048828125,130.6300048828125,130.85000610351562,129.69000244140625,130.6199951171875,0
2022-05-05 00:00:00+00:00,129.4499969482422,129.4499969482422,131.07000732421875,129.1999969482422,129.42999267578125,0
2022-05-06 00:00:00+00:00,130.63999938964844,130.63999938964844,131.30999755859375,129.89999389648438,130.6199951171875,0
2022-05-09 00:00:00+00:00,131.58999633789062,131.58999633789062,132.5,131.5399932861328,131.57000732421875,0
2022-05-10 00:00:00+00:00,131.52999877929688,131.52999877929688,132.13999938964844,131.3000030517578,131.55999755859375,0
2022-05-11 00:00:00+00:00,131.99000549316406,131.99000549316406,132.25999450683594,131.4199981689453,132.00999450683594,0
2022-05-12 00:00:00+00:00,132.2100067138672,132.2100067138672,134.3300018310547,132.0,132.22000122070312,0
2022-05-13 00:00:00+00:00,134.3000030517578,134.3000030517578,135.07000732421875,133.5,134.3000030517578,0
2022-05-16 00:00:00+00:00,133.63999938964844,133.63999938964844,133.77000427246094,132.16000366210938,133.6699981689453,0
2022-05-17 00:00:00+00:00,132.0,132.0,132.1699981689453,131.0500030517578,131.88999938964844,0
2022-05-18 00:00:00+00:00,131.0,131.0,132.47999572753906,130.82000732421875,130.97999572753906,0
2022-05-19 00:00:00+00:00,132.7100067138672,132.7100067138672,132.8000030517578,131.32000732421875,132.67999267578125,0
2022-05-20 00:00:00+00:00,131.57000732421875,131.57000732421875,131.83999633789062,130.5500030517578,131.55999755859375,0
2022-05-23 00:00:00+00:00,130.92999267578125,130.92999267578125,130.9499969482422,129.60000610351562,130.91000366210938,0
2022-05-24 00:00:00+00:00,130.11000061035156,130.11000061035156,130.3699951171875,128.99000549316406,130.0500030517578,0
2022-05-25 00:00:00+00:00,129.11000061035156,129.11000061035156,129.97000122070312,128.92999267578125,129.11000061035156,0
2022-05-26 00:00:00+00:00,128.94000244140625,128.94000244140625,129.02999877929688,128.42999267578125,128.92999267578125,0
2022-05-27 00:00:00+00:00,128.3800048828125,128.3800048828125,128.6699981689453,127.80000305175781,128.36000061035156,0
2022-05-30 00:00:00+00:00,128.02000427246094,128.02000427246094,128.07000732421875,126.47000122070312,128.0399932861328,0
2022-05-31 00:00:00+00:00,126.58999633789062,126.58999633789062,127.31999969482422,126.58000183105469,126.58999633789062,0
2022-06-01 00:00:00+00:00,126.6500015258789,126.6500015258789,128.5399932861328,126.6500015258789,126.69000244140625,0
2022-06-02 00:00:00+00:00,128.24000549316406,128.24000549316406,128.30999755859375,127.38999938964844,128.24000549316406,0
2022-06-03 00:00:00+00:00,127.2300033569336,127.2300033569336,128.80999755859375,127.06999969482422,127.23999786376953,0
2022-06-06 00:00:00+00:00,128.64999389648438,128.64999389648438,129.13999938964844,128.3300018310547,128.64999389648438,0
2022-06-07 00:00:00+00:00,129.05999755859375,129.05999755859375,130.08999633789062,128.9199981689453,129.0800018310547,0
2022-06-08 00:00:00+00:00,129.55999755859375,129.55999755859375,129.85000610351562,128.92999267578125,129.5399932861328,0
2022-06-09 00:00:00+00:00,129.30999755859375,129.30999755859375,129.5800018310547,128.36000061035156,129.3000030517578,0
2022-06-10 00:00:00+00:00,129.3800048828125,129.3800048828125,132.02999877929688,129.08999633789062,129.3800048828125,0
2022-06-13 00:00:00+00:00,131.77000427246094,131.77000427246094,132.72999572753906,131.85000610351562,131.8699951171875,0
2022-06-14 00:00:00+00:00,132.67999267578125,132.67999267578125,132.91000366210938,131.41000366210938,132.67999267578125,0
2022-06-15 00:00:00+00:00,131.6300048828125,131.6300048828125,132.5,130.74000549316406,131.6199951171875,0
2022-06-16 00:00:00+00:00,131.2100067138672,131.2100067138672,132.13999938964844,130.41000366210938,131.11000061035156,0
2022-06-17 00:00:00+00:00,130.27000427246094,130.27000427246094,131.52000427246094,130.1999969482422,130.25,0
2022-06-20 00:00:00+00:00,130.9600067138672,130.9600067138672,131.00999450683594,130.02999877929688,130.97000122070312,0
2022-06-21 00:00:00+00:00,130.60000610351562,130.60000610351562,131.2100067138672,129.8300018310547,130.6199951171875,0
2022-06-22 00:00:00+00:00,131.38999938964844,131.38999938964844,132.13999938964844,130.86000061035156,131.39999389648438,0
2022-06-23 00:00:00+00:00,131.1999969482422,131.1999969482422,133.0399932861328,130.99000549316406,131.19000244140625,0
2022-06-24 00:00:00+00:00,132.5,132.5,132.5800018310547,131.8699951171875,132.47999572753906,0
2022-06-27 00:00:00+00:00,131.92999267578125,131.92999267578125,132.1999969482422,131.33999633789062,131.91000366210938,0
2022-06-28 00:00:00+00:00,131.74000549316406,131.74000549316406,132.61000061035156,131.41000366210938,131.75,0
2022-06-29 00:00:00+00:00,132.64999389648438,132.64999389648438,133.25,132.5,132.6699981689453,0
2022-06-30 00:00:00+00:00,133.24000549316406,133.24000549316406,133.6699981689453,132.08999633789062,133.24000549316406,0
2022-07-01 00:00:00+00:00,132.0800018310547,132.0800018310547,134.0399932861328,131.97000122070312,132.07000732421875,0
2022-07-04 00:00:00+00:00,133.22000122070312,133.22000122070312,133.60000610351562,132.86000061035156,133.22000122070312,0
2022-07-05 00:00:00+00:00,133.41000366210938,133.41000366210938,135.3800048828125,133.2100067138672,133.41000366210938,0
2022-07-06 00:00:00+00:00,134.72000122070312,134.72000122070312,135.9199981689453,134.52999877929688,134.75,0
2022-07-07 00:00:00+00:00,135.30999755859375,135.30999755859375,136.91000366210938,134.80999755859375,135.33999633789062,0
2022-07-08 00:00:00+00:00,136.6999969482422,136.6999969482422,137.89999389648438,136.39999389648438,136.69000244140625,0
2022-07-11 00:00:00+00:00,136.92999267578125,136.92999267578125,138.25999450683594,136.91000366210938,136.9199981689453,0
2022-07-12 00:00:00+00:00,138.14999389648438,138.14999389648438,138.77999877929688,137.00999450683594,138.1699981689453,0
2022-07-13 00:00:00+00:00,137.77000427246094,137.77000427246094,138.11000061035156,136.22000122070312,137.72999572753906,0
2022-07-14 00:00:00+00:00,137.5500030517578,137.5500030517578,139.16000366210938,137.39999389648438,137.5399932861328,0
2022-07-15 00:00:00+00:00,138.4499969482422,138.4499969482422,138.67999267578125,137.27000427246094,138.4499969482422,0
2022-07-18 00:00:00+00:00,137.2899932861328,137.2899932861328,137.47999572753906,135.89999389648438,137.27000427246094,0
2022-07-19 00:00:00+00:00,136.6300048828125,136.6300048828125,136.88999938964844,134.97999572753906,136.5800018310547,0
2022-07-20 00:00:00+00:00,135.66000366210938,135.66000366210938,137.0399932861328,135.16000366210938,135.63999938964844,0
2022-07-21 00:00:00+00:00,136.88999938964844,136.88999938964844,137.22000122070312,135.66000366210938,136.92999267578125,0
2022-07-22 00:00:00+00:00,136.19000244140625,136.19000244140625,137.36000061035156,135.75,136.19000244140625,0
2022-07-25 00:00:00+00:00,136.4499969482422,136.4499969482422,136.6999969482422,135.75,136.47000122070312,0
2022-07-26 00:00:00+00:00,136.14999389648438,136.14999389648438,137.24000549316406,135.80999755859375,136.11000061035156,0
2022-07-27 00:00:00+00:00,137.02999877929688,137.02999877929688,137.1300048828125,136.47999572753906,137.0500030517578,0
2022-07-28 00:00:00+00:00,135.8000030517578,135.8000030517578,136.88999938964844,135.44000244140625,135.7899932861328,0
2022-07-29 00:00:00+00:00,135.58999633789062,135.58999633789062,135.97999572753906,134.7100067138672,135.57000732421875,0
2022-08-01 00:00:00+00:00,135.58999633789062,135.58999633789062,135.55999755859375,134.67999267578125,135.5500030517578,0
2022-08-02 00:00:00+00:00,134.86000061035156,134.86000061035156,136.50999450683594,134.4600067138672,134.82000732421875,0
2022-08-03 00:00:00+00:00,136.8800048828125,136.8800048828125,137.2899932861328,136.16000366210938,136.82000732421875,0
2022-08-04 00:00:00+00:00,136.85000610351562,136.85000610351562,136.8699951171875,135.22999572753906,136.85000610351562,0
2022-08-05 00:00:00+00:00,135.0500030517578,135.0500030517578,137.1199951171875,135.0500030517578,135.0500030517578,0
2022-08-08 00:00:00+00:00,136.8699951171875,136.8699951171875,137.25999450683594,136.30999755859375,136.82000732421875,0
2022-08-09 00:00:00+00:00,137.2899932861328,137.2899932861328,137.39999389648438,136.47000122070312,137.27999877929688,0
2022-08-10 00:00:00+00:00,136.9499969482422,136.9499969482422,137.02000427246094,134.77999877929688,136.9499969482422,0
2022-08-11 00:00:00+00:00,135.72999572753906,135.72999572753906,136.0399932861328,134.5,135.72000122070312,0
2022-08-12 00:00:00+00:00,135.44000244140625,135.44000244140625,136.74000549316406,135.38999938964844,135.44000244140625,0
2022-08-15 00:00:00+00:00,136.52999877929688,136.52999877929688,137.6300048828125,136.35000610351562,136.52999877929688,0
2022-08-16 00:00:00+00:00,137.77000427246094,137.77000427246094,138.3000030517578,137.3300018310547,137.7899932861328,0
2022-08-17 00:00:00+00:00,137.64999389648438,137.64999389648438,137.99000549316406,137.27999877929688,137.6699981689453,0
2022-08-18 00:00:00+00:00,137.75999450683594,137.75999450683594,138.6199951171875,137.5500030517578,137.75999450683594,0
2022-08-19 00:00:00+00:00,138.9499969482422,138.9499969482422,140.11000061035156,138.88999938964844,138.9499969482422,0
2022-08-22 00:00:00+00:00,140.11000061035156,140.11000061035156,140.8800048828125,139.9499969482422,140.10000610351562,0
2022-08-23 00:00:00+00:00,140.64999389648438,140.64999389648438,141.19000244140625,139.55999755859375,140.6699981689453,0
2022-08-24 00:00:00+00:00,140.07000732421875,140.07000732421875,140.77999877929688,139.89999389648438,140.0800018310547,0
2022-08-25 00:00:00+00:00,140.4499969482422,140.4499969482422,140.61000061035156,139.57000732421875,140.47000122070312,0
2022-08-26 00:00:00+00:00,140.33999633789062,140.33999633789062,140.42999267578125,138.97999572753906,140.33999633789062,0
2022-08-29 00:00:00+00:00,141.27999877929688,141.27999877929688,141.69000244140625,140.41000366210938,141.27999877929688,0
2022-08-30 00:00:00+00:00,141.4499969482422,141.4499969482422,142.0399932861328,141.00999450683594,141.4600067138672,0
2022-08-31 00:00:00+00:00,141.0500030517578,141.0500030517578,141.8000030517578,140.3000030517578,141.0800018310547,0
2022-09-01 00:00:00+00:00,140.83999633789062,140.83999633789062,142.3000030517578,140.74000549316406,140.8800048828125,0
2022-09-02 00:00:00+00:00,141.8800048828125,141.8800048828125,142.4499969482422,140.8300018310547,141.89999389648438,0
2022-09-05 00:00:00+00:00,142.0500030517578,142.0500030517578,143.92999267578125,142.0500030517578,142.0500030517578,0
2022-09-06 00:00:00+00:00,142.9199981689453,142.9199981689453,143.24000549316406,142.38999938964844,142.89999389648438,0
2022-09-07 00:00:00+00:00,142.64999389648438,142.64999389648438,142.9600067138672,141.0800018310547,142.63999938964844,0
2022-09-08 00:00:00+00:00,140.4600067138672,140.4600067138672,140.9600067138672,139.60000610351562,140.44000244140625,0
2022-09-09 00:00:00+00:00,139.66000366210938,139.66000366210938,140.08999633789062,138.25999450683594,139.67999267578125,0
2022-09-12 00:00:00+00:00,139.72999572753906,139.72999572753906,139.72999572753906,137.6999969482422,139.72999572753906,0
2022-09-13 00:00:00+00:00,138.41000366210938,138.41000366210938,139.83999633789062,137.22999572753906,138.4199981689453,0
2022-09-14 00:00:00+00:00,139.8800048828125,139.8800048828125,140.1199951171875,138.97999572753906,139.9199981689453,0
2022-09-15 00:00:00+00:00,139.25,139.25,139.60000610351562,138.02999877929688,139.27999877929688,0
2022-09-16 00:00:00+00:00,138.11000061035156,138.11000061035156,139.2899932861328,137.72999572753906,138.11000061035156,0
2022-09-19 00:00:00+00:00,139.0800018310547,139.0800018310547,140.4600067138672,139.00999450683594,139.05999755859375,0
2022-09-20 00:00:00+00:00,140.38999938964844,140.38999938964844,141.17999267578125,140.10000610351562,140.35000610351562,0
2022-09-21 00:00:00+00:00,140.6199951171875,140.6199951171875,141.8800048828125,140.5800018310547,140.61000061035156,0
2022-09-22 00:00:00+00:00,142.42999267578125,142.42999267578125,142.72000122070312,141.22000122070312,142.4199981689453,0
2022-09-23 00:00:00+00:00,142.08999633789062,142.08999633789062,143.8699951171875,141.91000366210938,142.11000061035156,0
2022-09-26 00:00:00+00:00,143.7100067138672,143.7100067138672,144.67999267578125,143.22999572753906,143.74000549316406,0
2022-09-27 00:00:00+00:00,143.83999633789062,143.83999633789062,145.02000427246094,143.16000366210938,143.86000061035156,0
2022-09-28 00:00:00+00:00,145.08999633789062,145.08999633789062,145.92999267578125,144.35000610351562,145.08999633789062,0
2022-09-29 00:00:00+00:00,144.02000427246094,144.02000427246094,145.07000732421875,142.8699951171875,144.02000427246094,0
2022-09-30 00:00:00+00:00,142.42999267578125,142.42999267578125,144.8300018310547,142.1300048828125,142.47000122070312,0
2022-10-03 00:00:00+00:00,144.0,144.0,144.94000244140625,143.41000366210938,143.99000549316406,0
2022-10-04 00:00:00+00:00,144.02000427246094,144.02000427246094,144.39999389648438,141.9199981689453,144.0,0
2022-10-05 00:00:00+00:00,141.8300018310547,141.8300018310547,142.92999267578125,141.6999969482422,141.85000610351562,0
2022-10-06 00:00:00+00:00,141.7100067138672,141.7100067138672,142.2100067138672,140.83999633789062,141.69000244140625,0
2022-10-07 00:00:00+00:00,142.2100067138672,142.2100067138672,144.27999877929688,141.8300018310547,142.1699981689453,0
2022-10-10 00:00:00+00:00,144.02999877929688,144.02999877929688,145.0,143.57000732421875,144.02000427246094,0
2022-10-11 00:00:00+00:00,144.61000061035156,144.61000061035156,145.13999938964844,144.11000061035156,144.5800018310547,0
